Eload,G,T,Vw
1.381828607,0.0,10.1,5.300000000000001
1.503772111,0.0,9.2,4.6000000000000005
1.533515934,0.0,8.700000000000001,4.3
1.397472239,0.0,8.6,4.2
1.145240533,0.0,8.8,4.2
0.89926785,0.0,9.1,4.2
0.64377341,0.0,9.5,4.6000000000000005
0.549677298,0.0,9.9,5.5
0.512119256,0.0,10.2,6.6000000000000005
0.507736407,0.0,10.2,7.1000000000000005
0.507213474,0.0,10.0,7.1000000000000005
0.557308983,0.0,9.7,7.300000000000001
0.711519662,0.0,9.6,7.6
0.893916528,2.5866095776098414,9.9,8.1
0.813759863,3.448812770146455,10.4,8.6
0.738205219,66.18015073114094,11.1,9.2
0.748695805,37.074737279074384,11.5,9.6
0.744856933,113.79884137165715,12.2,10.0
0.723369515,96.56415626067148,12.6,10.4
0.697128938,43.11015962683069,12.3,10.6
0.6886658,82.77150648351493,11.5,10.5
0.724116033,82.77150648351493,10.5,10.0
0.869013369,3.448812770146455,9.9,9.7
1.165276905,9.48423511790275,9.6,9.4
1.384024154,0.0,9.4,9.3
1.505525754,0.0,9.4,9.3
1.539436947,0.0,9.5,9.2
1.407880982,0.0,9.5,8.8
1.15007741,0.0,9.2,7.7
0.900407729,0.0,7.9,6.6000000000000005
0.652805443,0.0,6.300000000000001,5.4
0.558630977,0.0,5.4,4.6000000000000005
0.518751323,0.0,4.9,4.6000000000000005
0.50987034,0.0,4.6000000000000005,4.7
0.511815727,0.0,4.2,4.7
0.563354513,0.0,3.7,4.800000000000001
0.722454827,0.0,3.7,4.9
0.899612547,153.07879183685236,4.7,5.4
0.814608597,381.22527704829724,6.0,6.1000000000000005
0.738163709,205.2313372442207,7.2,6.2
0.747087027,196.1121452416129,8.1,6.300000000000001
0.741130268,148.29894911629754,8.6,6.4
0.719720076,223.31105593502528,8.700000000000001,6.5
0.697128938,338.69492341858887,8.700000000000001,6.4
0.6886658,210.69526201197917,8.3,6.2
0.724116033,105.27302233279738,7.9,5.6000000000000005
0.869013369,7.759828732829522,7.1000000000000005,4.7
1.158527296,11.20864150297598,6.300000000000001,4.1000000000000005
1.381828607,0.0,5.6000000000000005,4.1000000000000005
1.504247497,0.0,5.0,3.7
1.538575268,0.0,4.5,3.5
1.405889022,0.0,4.1000000000000005,3.6
1.15523762,0.0,4.1000000000000005,4.0
0.905280157,0.0,4.0,4.2
0.655744215,0.0,3.9,4.1000000000000005
0.559023428,0.0,3.6,3.8
0.519527143,0.0,3.6,3.8
0.510744374,0.0,3.5,3.8
0.516281646,0.0,3.4000000000000004,3.5
0.571524582,0.0,3.4000000000000004,3.4000000000000004
0.713387319,0.0,3.8,3.3000000000000003
0.922834089,12.064929658504877,4.6000000000000005,3.3000000000000003
0.852476925,62.14263567987618,6.0,3.4000000000000004
0.787959526,287.29173207448815,7.9,3.6
0.800349403,333.5525795983518,9.2,3.6
0.796911673,307.35170089963106,9.7,3.6
0.767530582,815.9634005318819,9.8,3.5
0.740716971,755.1370588934752,9.7,3.2
0.727791372,285.7401189690699,9.4,2.9000000000000004
0.761175006,162.41434043826274,9.1,2.3000000000000003
0.904931289,89.7228535066258,8.3,1.5
1.184552411,9.479587588825257,6.6000000000000005,0.9
1.416138922,0.0,5.4,1.0
1.538016865,0.0,4.7,1.1
1.570535289,0.0,4.1000000000000005,1.1
1.445245335,0.0,3.5,1.1
1.187804251,0.0,3.2,1.1
0.927758202,0.0,3.1,1.1
0.669830964,0.0,3.5,0.9
0.577823126,0.0,4.0,0.9
0.542922245,0.0,4.4,1.3
0.536517663,0.0,4.5,1.4
0.541576972,0.0,4.4,1.5
0.595614328,0.0,4.4,1.6
0.757448174,0.0,4.7,1.8
0.936837079,12.064929658504877,5.300000000000001,2.1
0.851791061,12.064929658504877,6.300000000000001,2.3000000000000003
0.781630973,59.462867602631164,8.1,2.5
0.780272071,198.64138680401024,10.3,2.8000000000000003
0.786754181,172.35320884532092,12.1,2.9000000000000004
0.767530582,805.9802733384319,12.6,3.0
0.740716971,151.67340142120412,12.9,3.2
0.727791372,71.52779726113604,12.8,3.3000000000000003
0.761175006,15.512052418077694,12.2,3.1
0.904931289,7.756026209038847,11.2,2.4000000000000004
1.182353669,6.894245519145643,10.0,2.0
1.416138922,0.0,9.1,2.1
1.538016865,0.0,8.6,2.3000000000000003
1.568371304,0.0,8.1,2.3000000000000003
1.429981562,0.0,7.800000000000001,2.2
1.16363212,0.0,7.6,2.2
0.907690812,0.0,7.5,2.2
0.643555004,0.0,7.4,2.2
0.555847052,0.0,7.4,2.3000000000000003
0.520156088,0.0,7.4,2.2
0.514746845,0.0,7.2,1.9
0.51827828,0.0,7.1000000000000005,1.9
0.572276194,0.0,7.2,2.2
0.724332973,1.7235613797864107,7.6,2.5
0.889230931,11.203148968611671,8.5,2.8000000000000003
0.797007937,17.235613797864104,9.7,2.9000000000000004
0.718265961,30.162324146262183,10.9,3.0
0.718962276,24.129859317009753,11.8,3.0
0.734265422,61.186428982417574,12.3,3.1
0.719720076,97.38933843265376,12.5,3.3000000000000003
0.697128938,118.7930944728902,12.6,3.4000000000000004
0.6886658,90.48697243878657,12.4,3.5
0.724116033,62.90999036220399,12.2,3.3000000000000003
0.869013369,11.203148968611671,11.7,2.8000000000000003
1.147001739,6.032464829252438,10.9,2.2
1.381828607,0.0,10.2,2.1
1.503772111,0.0,10.0,2.3000000000000003
1.533515934,0.0,9.6,2.3000000000000003
1.394374705,0.0,9.1,2.2
1.126965841,0.0,8.3,2.0
0.867788402,0.0,7.800000000000001,1.9
0.61470115,0.0,7.6,1.9
0.527246772,0.0,7.7,1.9
0.49504877,0.0,7.800000000000001,1.9
0.493612175,0.0,7.9,1.9
0.499544066,0.0,8.1,1.8
0.55444948,0.0,8.5,1.9
0.703831565,1.7235613797864107,8.9,2.1
0.879492871,4.308903449466026,9.5,2.4000000000000004
0.790301198,53.43040277337873,10.5,2.3000000000000003
0.71145127,98.24299864782542,11.5,2.1
0.718962276,197.94835677967185,12.6,1.8
0.734265422,101.69012140739824,13.5,1.4
0.719720076,207.69978910698458,14.0,1.1
0.697128938,155.12052418077695,14.3,0.9
0.6886658,105.13724416697106,14.5,0.9
0.724116033,65.4953324318836,14.4,0.9
0.869013369,7.756026209038847,13.6,0.9
1.147001739,6.894245519145643,12.1,0.8
1.381828607,0.0,11.0,0.9
1.503772111,0.0,10.6,1.0
1.533515934,0.0,10.2,1.2000000000000002
1.394374705,0.0,9.8,1.5
1.126965841,0.0,9.1,1.6
0.866891526,0.0,8.200000000000001,1.7000000000000002
0.599451667,0.0,7.6,1.8
0.501673224,0.0,7.2,2.0
0.467259415,0.0,7.1000000000000005,2.2
0.474840449,0.0,7.0,2.1
0.487105934,0.0,7.2,2.1
0.540018932,0.0,7.6,2.3000000000000003
0.700911759,13.379916452679437,8.0,2.5
0.879231306,4.308903449466026,8.6,2.8000000000000003
0.795362908,9.479587588825257,9.3,3.1
0.724728841,15.512052418077694,9.9,3.3000000000000003
0.733387938,25.85342069679616,10.4,3.4000000000000004
0.734265422,70.66601657124284,11.0,3.6
0.719720076,59.462867602631164,11.6,3.8
0.697128938,55.15396415316514,11.8,3.9
0.6886658,48.25971863401951,11.7,3.9
0.724116033,25.85342069679616,11.5,3.7
0.869013369,7.756026209038847,10.9,3.3000000000000003
1.147001739,6.032464829252438,10.2,2.7
1.381828607,0.0,9.6,2.4000000000000004
1.503772111,0.0,9.2,2.3000000000000003
1.533515934,0.0,8.700000000000001,2.0
1.394374705,0.0,8.200000000000001,1.9
1.133949216,0.0,7.800000000000001,1.9
0.887318433,0.0,7.5,1.8
0.635788729,0.0,7.4,1.8
0.542493945,0.0,7.300000000000001,1.8
0.504661709,0.0,7.300000000000001,1.6
0.499629659,0.0,7.5,1.7000000000000002
0.50055366,0.0,7.800000000000001,1.8
0.547291996,0.0,8.0,2.1
0.700088515,6.894245519145643,8.3,2.6
0.884163953,2.5853420696796166,8.700000000000001,3.3000000000000003
0.801180072,41.365473114873865,9.3,3.6
0.728621795,141.64375617199613,10.1,3.7
0.735540236,180.7126497006192,11.2,3.6
0.734265422,334.4792598108398,12.2,3.3000000000000003
0.719720076,277.3777530168744,12.7,3.1
0.697128938,438.5777275399735,12.7,2.9000000000000004
0.6886658,312.5566964566076,12.5,2.7
0.724116033,223.19875731192315,12.1,2.4000000000000004
0.869013369,121.43907932946189,10.8,1.8
1.147001739,5.170684139359233,8.200000000000001,1.2000000000000002
1.381828607,0.0,5.9,1.3
1.503772111,0.0,4.9,1.4
1.533515934,0.0,4.0,1.3
1.394374705,0.0,3.3000000000000003,1.2000000000000002
1.127504922,0.0,2.8000000000000003,1.1
0.876683052,0.0,2.6,1.0
0.622493417,0.0,2.6,0.9
0.528818599,0.0,2.5,0.9
0.492291331,0.0,2.3000000000000003,0.8
0.487339375,0.0,2.2,0.8
0.487112276,0.0,2.2,0.7000000000000001
0.536774983,0.0,2.3000000000000003,0.6000000000000001
0.688947266,6.89762554029291,3.4000000000000004,0.8
0.87763531,63.72995981614229,5.4,1.6
0.804199839,408.40041052340115,8.200000000000001,2.2
0.73766034,606.9311274141818,10.5,2.6
0.748426675,756.8273860450378,11.9,2.9000000000000004
0.746190792,842.2320724533365,12.8,3.1
0.723653425,862.3230124370577,13.3,3.4000000000000004
0.697128938,801.1434106196139,13.5,3.8
0.6886658,678.8526680739897,13.3,4.1000000000000005
0.724116033,494.74023226847083,12.7,4.0
0.869013369,279.26920285506196,11.4,3.4000000000000004
1.156313783,82.23640618220715,8.9,2.5
1.381828607,0.0,6.800000000000001,2.4000000000000004
1.503772111,0.0,6.2,2.7
1.534776438,0.0,5.6000000000000005,2.8000000000000003
1.406733489,0.0,5.2,3.0
1.15120074,0.0,4.9,3.3000000000000003
0.903897725,0.0,4.6000000000000005,3.5
0.65841509,0.0,4.2,3.6
0.563661636,0.0,4.0,3.7
0.524700356,0.0,4.1000000000000005,4.1000000000000005
0.516699134,0.0,4.2,4.3
0.520012064,0.0,4.0,4.1000000000000005
0.572346425,0.0,3.8,4.1000000000000005
0.733590834,25.10989917013808,4.1000000000000005,4.4
0.920838422,198.34596624714086,5.6000000000000005,4.9
0.84340707,433.9309823310132,7.9,5.6000000000000005
0.779731359,640.0884285911418,9.7,5.6000000000000005
0.788328342,792.8054943092958,10.8,5.300000000000001
0.787696045,878.7720639230473,11.7,5.1000000000000005
0.767530582,890.0628024947789,12.2,4.9
0.740716971,832.5596636428859,12.5,4.7
0.727791372,701.8923411382141,12.4,4.4
0.761175006,517.5683848711695,11.9,3.9
0.904931289,293.13222847500083,10.6,3.0
1.182353669,87.19937828179587,7.9,1.6
1.416138922,0.0,5.4,1.3
1.538016865,0.0,4.5,1.3
1.568371304,0.0,3.8,1.2000000000000002
1.429981562,0.0,3.2,1.1
1.16047676,0.0,3.0,1.0
0.8995782,0.0,3.2,0.8
0.635977039,0.0,3.2,0.6000000000000001
0.547976387,0.0,2.7,0.7000000000000001
0.511453396,0.0,1.8,0.9
0.504692609,0.0,0.9,1.1
0.508876857,0.0,0.2,1.2000000000000002
0.56139599,0.0,0.5,1.5
0.721932181,27.174096235081944,2.2,2.3000000000000003
0.911260749,47.12573281933656,3.9,2.7
0.834636589,91.39353840888106,5.5,2.8000000000000003
0.770775619,405.6282173300498,7.6,3.0
0.779800531,766.9766088690944,10.2,3.2
0.786754181,844.7704559702685,11.9,3.3000000000000003
0.767530582,313.80809836927926,12.7,3.3000000000000003
0.740716971,278.5643624123834,13.2,3.4000000000000004
0.727791372,665.5652088696,13.3,3.4000000000000004
0.761175006,490.4834039187964,13.0,3.1
0.904931289,274.62091655426485,12.0,2.3000000000000003
1.182353669,86.11493410594241,9.9,1.1
1.416138922,0.0,8.6,1.1
1.538016865,0.0,8.0,1.1
1.568371304,0.0,6.9,1.3
1.429981562,0.0,5.5,1.5
1.159980038,0.0,4.5,1.7000000000000002
0.902547273,0.0,3.6,1.7000000000000002
0.636767322,0.0,2.8000000000000003,1.6
0.541751466,0.0,2.2,1.5
0.50298276,0.0,1.7000000000000002,1.4
0.493404186,0.0,1.5,1.4
0.493411776,0.0,1.4,1.4
0.541899996,0.0,2.0,1.6
0.696221658,6.035422347756297,4.1000000000000005,2.2
0.885030394,5.173219155219683,6.5,2.4000000000000004
0.810670289,26.728298968635023,9.4,2.4000000000000004
0.748605775,73.28727136561216,11.8,2.6
0.766714329,149.1611523088342,12.7,2.5
0.768701956,119.84624376258931,13.4,2.5
0.750216424,77.59828732829524,14.0,2.5
0.725541637,148.29894911629754,14.2,2.6
0.715932246,187.67593758024455,14.2,2.6
0.748906749,159.1306868507877,13.7,2.5
0.890007725,282.00751754334703,12.6,2.0
1.16284497,87.30318041510463,10.2,1.1
1.391128403,8.61989769666667,8.200000000000001,1.1
1.51089425,0.0,7.800000000000001,1.1
1.542497741,0.0,7.2,1.0
1.407897556,0.0,6.5,1.0
1.147545554,0.0,5.9,1.0
0.898073361,0.0,5.2,1.0
0.640794839,0.0,4.6000000000000005,1.0
0.542962878,0.0,3.9,1.0
0.502466003,0.0,3.2,1.1
0.493140511,0.0,2.7,1.1
0.493604535,0.0,2.2,1.1
0.543382681,0.0,2.4000000000000004,1.1
0.693512829,6.89762554029291,4.2,1.1
0.882427617,5.173219155219683,7.0,1.6
0.809262427,20.69287662087873,9.7,1.1
0.745434317,96.56675756410075,12.3,0.7000000000000001
0.764249207,282.83272466022794,13.3,0.6000000000000001
0.762530737,302.4464478443296,14.0,0.6000000000000001
0.743343986,800.1570924302313,14.5,0.8
0.716810193,751.1858821944578,14.7,1.0
0.705008228,631.5514276748827,14.6,1.1
0.738909462,478.86191533660383,14.2,1.2000000000000002
0.88042114,273.47188655440004,13.2,1.1
1.171728693,88.65061679699485,10.8,0.9
1.389503325,9.482048987385273,8.1,1.2000000000000002
1.507729596,0.0,7.1000000000000005,1.4
1.538298614,0.0,6.300000000000001,1.5
1.403542779,0.0,5.5,1.4
1.142556471,0.0,4.9,1.4
0.893745642,0.0,4.4,1.3
0.63562893,0.0,4.3,1.3
0.539563203,0.0,4.3,1.3
0.501681108,0.0,4.3,1.2000000000000002
0.496426327,0.0,4.4,1.0
0.500547768,0.0,4.4,0.9
0.554267418,0.0,4.4,0.8
0.705358864,35.40257104088146,5.300000000000001,1.0
0.890920495,205.71444568242163,7.2,1.0
0.817858985,428.32834660589367,10.1,1.3
0.751393918,626.9994093568276,12.5,1.7000000000000002
0.770322932,774.0589949599326,13.9,1.8
0.761693224,858.3601759270989,15.1,2.0
0.734886526,860.0455999022898,15.9,2.2
0.700017988,799.2177751607431,16.400000000000002,2.4000000000000004
0.6886658,677.6621734323089,16.400000000000002,2.4000000000000004
0.724116033,498.3912239257328,16.0,2.3000000000000003
0.869013369,287.83996614147446,14.7,1.7000000000000002
1.15235149,91.32974159362837,11.9,1.0
1.381828607,10.343778784873757,9.3,1.2000000000000002
1.503772111,0.0,8.200000000000001,1.2000000000000002
1.533515934,0.0,7.4,1.1
1.394374705,0.0,6.6000000000000005,1.1
1.133349283,0.0,5.9,1.0
0.883355646,0.0,5.5,0.9
0.626184216,0.0,5.5,0.8
0.530948895,0.0,5.7,0.6000000000000001
0.491945648,0.0,6.0,0.5
0.484177381,0.0,6.1000000000000005,0.3
0.485480178,0.0,6.1000000000000005,0.3
0.536137168,0.0,6.2,0.4
0.688220354,12.07675973252031,6.7,0.6000000000000001
0.880805124,204.15935093908524,8.200000000000001,0.8
0.811190857,425.8566244519417,10.9,1.1
0.749755553,591.4886804706721,14.2,1.6
0.764826233,734.0579895139564,16.5,1.9
0.75521877,814.629142869472,17.400000000000002,2.0
0.727224223,319.32815882269654,17.8,2.0
0.697128938,728.6833815826266,18.0,1.9
0.6886658,613.7977798904299,17.900000000000002,1.7000000000000002
0.724116033,161.25791116861282,17.5,1.3
0.869013369,103.85531490883379,16.5,0.8
1.151213046,4.31312847590011,14.9,0.6000000000000001
1.381828607,1.7252513903600442,13.3,0.8
1.503772111,0.0,12.3,1.1
1.533515934,0.0,11.4,1.3
1.394374705,0.0,10.6,1.6
1.130569398,0.0,9.7,1.8
0.880970807,0.0,9.1,2.2
0.62386371,0.0,8.5,2.6
0.52869364,0.0,8.200000000000001,3.2
0.489554954,0.0,7.9,3.5
0.482035276,0.0,7.7,3.6
0.483933729,0.0,7.5,3.7
0.535354756,0.0,7.4,3.9
0.670575413,5.175754171080134,7.800000000000001,4.4
0.877167449,6.038379866260155,8.4,5.1000000000000005
0.806618154,12.07675973252031,9.0,5.5
0.733531974,41.40603336864107,9.6,5.6000000000000005
0.738714454,181.15139598780465,10.2,5.7
0.736872763,188.05240154924482,10.8,5.7
0.719720076,203.61258859292505,11.2,5.6000000000000005
0.697128938,710.5077011116012,11.5,5.6000000000000005
0.6886658,614.2438473677547,11.6,5.5
0.724116033,459.4556609411919,11.2,5.4
0.869013369,272.9749579712437,10.1,5.1000000000000005
1.147001739,96.3266674740111,8.4,4.3
1.381828607,12.077594444201724,6.4,3.6
1.503772111,0.0,5.4,3.5
1.533515934,0.0,4.7,3.5
1.394374705,0.0,4.2,3.4000000000000004
1.130896691,0.0,3.8,3.3000000000000003
0.882768971,0.0,3.5,3.1
0.634421903,0.0,-0.9,2.7
0.543084752,0.0,-0.7000000000000001,3.1
0.503120355,0.0,-0.6000000000000001,3.2
0.497176847,0.0,-0.5,3.2
0.502307659,0.0,-0.8,2.8000000000000003
0.551974829,0.0,-0.6000000000000001,3.0
0.710081026,3.4505027807200883,0.6000000000000001,3.7
0.915485837,6.038379866260155,2.0,4.4
0.840708646,14.664636818060375,3.2,5.300000000000001
0.764655895,72.46055839512186,3.9,5.7
0.769428315,164.76150777938423,4.4,5.9
0.786269502,117.317094544483,4.9,6.1000000000000005
0.767020223,236.39426141179217,5.4,6.2
0.740238632,323.64413059985355,5.6000000000000005,6.300000000000001
0.727290804,652.5673890099374,5.4,6.300000000000001
0.751006222,496.4001589380375,4.800000000000001,6.2
0.860093592,296.10508281020753,3.9,5.7
1.050452367,101.21931708005403,2.5,4.9
1.152818942,14.668202044512578,1.1,4.1000000000000005
1.224683235,0.0,0.0,3.8
1.414513942,0.0,-0.6000000000000001,3.9
1.429293038,0.0,-1.2000000000000002,4.0
1.153652885,0.0,-1.5,3.9
0.878551526,0.0,-1.7000000000000002,3.8
0.516596259,0.0,-1.7000000000000002,3.7
0.47563961,0.0,-1.8,3.7
0.468727163,0.0,-1.7000000000000002,3.6
0.473338289,0.0,-1.7000000000000002,3.6
0.524951155,0.0,-1.8,3.5
0.672801802,0.0,-1.5,3.8
0.903056156,53.893262005954774,0.1,4.5
0.847072458,249.86260425871592,2.3000000000000003,5.0
0.783600687,479.07350354323876,4.4,5.9
0.793778863,674.8704271312549,5.5,6.0
0.795431845,830.3108283246455,6.300000000000001,6.1000000000000005
0.768199244,913.2650071734516,6.9,6.1000000000000005
0.740238632,924.3805154525282,7.0,6.1000000000000005
0.727290804,863.2770506049942,6.9,6.1000000000000005
0.751006222,731.1614168493068,6.4,6.0
0.860093592,539.2157474706412,5.7,5.800000000000001
1.050452367,315.0989148747054,4.7,5.2
1.152818942,104.62711548064641,3.2,4.3
1.224683235,16.397317037619988,1.3,3.6
1.414513942,0.0,0.4,3.7
1.429293038,0.0,-0.1,4.1000000000000005
1.153652885,0.0,-0.5,4.2
0.882203389,0.0,-0.7000000000000001,4.3
0.622937083,0.0,-1.1,3.9
0.528834605,0.0,-1.3,3.8
0.492366612,0.0,-1.6,3.4000000000000004
0.489084306,0.0,-1.6,3.5
0.495244282,0.0,-1.1,3.9
0.55025854,0.0,-0.8,4.1000000000000005
0.72156099,0.0,-0.6000000000000001,4.2
0.9169681,54.27817283084024,0.3,4.5
0.838310199,33.64240211202086,2.0,5.4
0.753832945,119.04234593484304,3.4000000000000004,6.4
0.758836795,110.41608898304283,4.2,6.7
0.749968558,139.7453626191636,4.9,6.9
0.723531126,130.25647997218334,5.4,7.0
0.6966506,371.3296023973587,5.6000000000000005,7.0
0.688165232,162.17363069384416,5.4,7.1000000000000005
0.713947249,131.11910566736336,5.1000000000000005,7.0
0.824175673,76.77368687102195,4.6000000000000005,6.7
1.015100437,25.878770855400663,3.9,6.1000000000000005
1.118508626,5.175754171080134,3.1,5.4
1.190438481,3.4505027807200883,2.3000000000000003,5.0
1.379658572,0.0,1.8,5.1000000000000005
1.39368618,0.0,1.3,5.2
1.139069121,0.0,0.8,5.0
0.890622313,0.0,0.2,4.5
0.643403702,0.0,-0.4,4.4
0.556095172,0.0,-0.8,4.4
0.51757289,0.0,-0.9,4.5
0.511688709,0.0,-1.0,4.4
0.514592388,0.0,-1.0,4.2
0.564836329,0.0,-0.8,4.2
0.730432138,0.0,-0.2,4.3
0.92481585,3.4505027807200883,0.7000000000000001,4.7
0.842146944,6.901005561440177,1.9,5.300000000000001
0.754060686,15.527262513240396,2.7,6.2
0.759785851,42.26865906382109,3.1,6.6000000000000005
0.749417319,86.26256951800222,3.5,6.7
0.721371258,70.73530700476181,3.7,6.800000000000001
0.6966506,83.67469243246215,3.9,6.800000000000001
0.688165232,250.11428827496206,3.9,6.800000000000001
0.713947249,129.3938542770033,3.8,6.800000000000001
0.824175673,57.79592157706148,3.5,6.6000000000000005
1.015100437,24.15351946504062,3.0,6.2
1.118508626,5.175754171080134,2.3000000000000003,5.6000000000000005
1.190438481,3.4505027807200883,1.4,5.2
1.379658572,0.0,0.9,5.1000000000000005
1.39368618,0.0,0.5,5.0
1.125359673,0.0,0.1,4.7
0.865726222,0.0,0.0,4.7
0.619699531,0.0,-0.1,4.800000000000001
0.530426245,0.0,0.1,5.2
0.489925892,0.0,0.2,5.300000000000001
0.484318219,0.0,0.3,5.300000000000001
0.488061187,0.0,0.4,5.300000000000001
0.541235693,0.0,0.4,5.300000000000001
0.71121795,0.0,0.6000000000000001,5.4
0.906452907,10.351508342160267,1.4,5.6000000000000005
0.828446366,6.901005561440177,2.9000000000000004,6.2
0.743752575,36.23027919756093,4.3,6.9
0.749790618,77.49208089152279,5.300000000000001,6.9
0.745009556,155.17691523855655,6.0,6.9
0.720786538,215.22266037833444,6.4,6.800000000000001
0.6966506,311.33165499052654,6.5,6.6000000000000005
0.688165232,421.5247799731074,6.6000000000000005,6.300000000000001
0.713947249,312.9656489599269,6.6000000000000005,6.0
0.824175673,256.5699086921951,6.300000000000001,5.5
1.015100437,148.65428641932846,5.5,4.9
1.118508626,36.33844425676648,4.3,4.2
1.190438481,9.488882646980242,2.8000000000000003,3.6
1.379658572,0.0,1.5,3.2
1.395012828,0.0,0.3,3.0
1.140479283,0.0,-0.3,3.2
0.893659242,0.0,-0.5,3.4000000000000004
0.644978956,0.0,-0.2,3.5
0.557634409,0.0,0.3,3.6
0.520098781,0.0,0.7000000000000001,3.6
0.515758266,0.0,0.7000000000000001,3.8
0.519719316,0.0,0.6000000000000001,3.9
0.570807474,0.0,0.4,3.8
0.713435165,0.0,0.3,3.7
0.924071783,67.99592009704904,0.9,3.9
0.842499756,265.5011427233549,2.6,4.2
0.753176419,494.0640347629341,4.7,4.4
0.751492229,313.7107805398471,6.2,4.2
0.743525529,341.1910787572717,7.5,4.0
0.719209716,348.6624260791422,8.5,3.8
0.6966506,919.0342043146894,9.1,3.6
0.688165232,857.2913935756175,9.5,3.3000000000000003
0.713947249,730.2789530325854,9.5,3.0
0.824175673,546.0035285724574,9.2,2.8000000000000003
1.015100437,324.1197230899704,8.3,2.1
1.118508626,111.77404253737474,6.300000000000001,1.1
1.190438481,20.727939460485082,3.5,1.0
1.379658572,0.0,2.0,1.2000000000000002
1.39368618,0.0,0.8,1.3
1.125359673,0.0,-0.2,1.3
0.869464702,0.0,-0.9,1.3
0.62215779,0.0,-1.5,1.2000000000000002
0.537831568,0.0,-1.9,1.2000000000000002
0.502983156,0.0,-2.0,1.2000000000000002
0.499235267,0.0,-2.0,1.1
0.503878512,0.0,-2.0,1.1
0.555804059,0.0,-2.0,1.1
0.727521184,0.0,-1.4,1.1
0.916325005,15.527262513240396,1.0,1.4
0.831660345,166.71063154550535,3.3000000000000003,1.8
0.740527004,335.0241799724155,5.300000000000001,1.7000000000000002
0.734326299,466.32713896422786,6.5,1.8
0.733780742,623.4595371299412,7.4,2.0
0.719209716,674.8965951683373,8.1,2.2
0.6966506,891.7228378365965,8.5,2.4000000000000004
0.688165232,650.0719124384814,8.700000000000001,2.7
0.713947249,468.1942459689487,8.5,2.9000000000000004
0.824175673,358.17796060695366,7.800000000000001,2.7
1.015100437,243.0150759111728,6.6000000000000005,2.1
1.118508626,74.9612524532292,5.0,1.5
1.190438481,9.488882646980242,3.5,1.6
1.379658572,0.0,2.9000000000000004,2.0
1.39368618,0.0,2.7,2.7
1.125359673,0.0,2.4000000000000004,3.2
0.861698298,0.0,2.2,3.4000000000000004
0.602003039,0.0,2.3000000000000003,3.6
0.520011563,0.0,2.3000000000000003,3.7
0.485777225,0.0,2.3000000000000003,3.8
0.484375799,0.0,2.4000000000000004,3.9
0.493497982,0.0,2.5,3.8
0.549168248,0.0,2.6,3.8
0.718112172,0.0,2.6,3.7
0.918177012,9.488882646980242,3.2,3.8
0.842174464,63.63847188311073,4.2,4.0
0.76155904,163.58041499711302,5.6000000000000005,4.2
0.769428315,358.2391356288717,7.0,4.3
0.786269502,476.21213795526785,8.200000000000001,4.4
0.767020223,638.4582964141534,8.700000000000001,4.4
0.740238632,629.2306050490125,8.8,4.4
0.727290804,576.553387000295,8.8,4.4
0.809021647,496.07305140675953,8.700000000000001,4.3
0.987569162,345.947658395672,8.200000000000001,4.2
1.243715819,216.54735711073891,7.4,3.7
1.318778238,7.763631256620198,5.7,2.6
1.320460076,10.351508342160267,3.6,1.9
1.436687831,0.0,2.9000000000000004,2.3000000000000003
1.429293038,0.0,2.6,2.7
1.153652885,0.0,2.4000000000000004,3.0
0.877233144,0.0,2.4000000000000004,3.0
0.604667713,0.0,2.4000000000000004,3.0
0.502636877,0.0,2.5,2.9000000000000004
0.454203303,0.0,2.5,2.9000000000000004
0.449527698,0.0,2.8000000000000003,3.3000000000000003
0.459990698,0.0,3.0,3.5
0.516234248,0.0,3.2,3.6
0.682356364,0.0,3.4000000000000004,3.8
0.89527693,6.038379866260155,3.9,3.9
0.825622244,8.62625695180022,4.7,4.1000000000000005
0.75730078,37.95553058792097,5.7,4.4
0.769428315,139.94082317450926,6.6000000000000005,4.5
0.786269502,139.71588178457512,7.300000000000001,4.5
0.767020223,191.5029043299649,7.7,4.4
0.740238632,365.9257526279219,7.800000000000001,4.2
0.727290804,252.62436658350808,7.7,4.0
0.777907859,168.33688497650945,7.5,3.6
0.922818212,220.40248186474057,7.2,3.3000000000000003
1.103718948,99.6037486545155,6.800000000000001,2.8000000000000003
1.225772596,6.038379866260155,6.4,2.4000000000000004
1.239963107,2.587877085540067,5.9,2.3000000000000003
1.414513942,0.0,5.7,2.2
1.429293038,0.0,5.4,2.0
1.153652885,0.0,5.2,2.0
0.877233144,0.0,4.9,2.1
0.604667713,0.0,4.6000000000000005,2.3000000000000003
0.498689853,0.0,4.3,2.3000000000000003
0.452793718,0.0,3.9,2.4000000000000004
0.448651477,0.0,3.4000000000000004,2.4000000000000004
0.455802666,0.0,2.9000000000000004,2.3000000000000003
0.510845517,0.0,2.4000000000000004,2.3000000000000003
0.675378086,0.0,2.1,2.1
0.87594774,16.38988820842042,2.2,1.9
0.800144113,7.763631256620198,2.8000000000000003,1.4
0.716936227,177.00484201122515,3.9,0.8
0.718512085,618.9643456494395,6.0,1.0
0.733780742,768.8022706030102,8.6,1.7000000000000002
0.719209716,644.4260742511249,10.0,2.3000000000000003
0.6966506,575.7619085492694,10.3,2.7
0.688165232,477.45217741266777,10.1,2.9000000000000004
0.713947249,317.56319025344527,9.5,3.0
0.824175673,296.76057121063565,8.8,2.9000000000000004
