Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,1036237,-,-,-,43.01,-81.26,0,248,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Temperature,Wind Direction,Wind Speed
2016,1,1,0,30,-3,0,0,0,0.87,990,-1,253,4.3
2016,1,1,1,30,-3,0,0,0,0.87,990,-1,251,4.800000000000001
2016,1,1,2,30,-3,0,0,0,0.87,990,-1,253,5.300000000000001
2016,1,1,3,30,-3,0,0,0,0.87,990,-1,255,5.5
2016,1,1,4,30,-3,0,0,0,0.87,990,-2,258,5.5
2016,1,1,5,30,-4,0,0,0,0.87,980,-2,259,5.5
2016,1,1,6,30,-4,0,0,0,0.87,980,-2,259,5.5
2016,1,1,7,30,-4,0,0,0,0.87,980,-2,260,5.5
2016,1,1,8,30,-5,0,0,0,0.87,980,-2,260,5.5
2016,1,1,9,30,-5,0,0,0,0.87,980,-3,259,5.6000000000000005
2016,1,1,10,30,-5,0,0,0,0.87,980,-3,256,5.9
2016,1,1,11,30,-6,0,0,0,0.87,980,-3,254,6.300000000000001
2016,1,1,12,30,-6,0,0,0,0.87,980,-3,254,6.6000000000000005
2016,1,1,13,30,-6,16,0,16,0.87,980,-2,257,7.2
2016,1,1,14,30,-7,62,0,62,0.87,980,-2,261,7.9
2016,1,1,15,30,-7,102,0,102,0.87,980,-2,264,8.1
2016,1,1,16,30,-7,112,0,112,0.87,980,-2,267,8.1
2016,1,1,17,30,-7,118,0,118,0.87,980,-2,268,8
2016,1,1,18,30,-7,113,0,113,0.87,980,-2,268,7.6000000000000005
2016,1,1,19,30,-7,88,0,88,0.87,980,-2,268,7.2
2016,1,1,20,30,-7,52,0,52,0.87,980,-2,269,6.7
2016,1,1,21,30,-7,12,0,12,0.87,980,-3,271,6.1000000000000005
2016,1,1,22,30,-7,0,0,0,0.87,980,-3,272,5.7
2016,1,1,23,30,-7,0,0,0,0.87,980,-3,274,5.7
2016,1,2,0,30,-7,0,0,0,0.87,980,-3,276,5.7
2016,1,2,1,30,-7,0,0,0,0.87,980,-3,275,5.6000000000000005
2016,1,2,2,30,-7,0,0,0,0.87,980,-3,272,5.300000000000001
2016,1,2,3,30,-7,0,0,0,0.87,980,-3,266,5
2016,1,2,4,30,-6,0,0,0,0.87,980,-3,260,4.9
2016,1,2,5,30,-6,0,0,0,0.87,980,-3,253,5.2
2016,1,2,6,30,-5,0,0,0,0.87,980,-3,248,5.4
2016,1,2,7,30,-5,0,0,0,0.87,980,-3,245,5.4
2016,1,2,8,30,-5,0,0,0,0.87,980,-3,244,5.300000000000001
2016,1,2,9,30,-5,0,0,0,0.87,980,-2,242,5.1000000000000005
2016,1,2,10,30,-5,0,0,0,0.87,980,-2,238,4.800000000000001
2016,1,2,11,30,-4,0,0,0,0.87,980,-2,238,4.6000000000000005
2016,1,2,12,30,-4,0,0,0,0.87,980,-2,242,4.6000000000000005
2016,1,2,13,30,-4,8,0,8,0.87,980,-1,246,5.1000000000000005
2016,1,2,14,30,-4,35,0,35,0.87,980,-1,253,5.800000000000001
2016,1,2,15,30,-4,59,0,59,0.87,980,0,258,6
2016,1,2,16,30,-5,75,0,75,0.87,980,0,258,6
2016,1,2,17,30,-5,99,0,99,0.87,980,0,257,5.9
2016,1,2,18,30,-4,146,20,154,0.87,980,0,254,5.9
2016,1,2,19,30,-4,117,12,121,0.87,980,0,249,5.7
2016,1,2,20,30,-4,61,596,186,0.87,980,0,242,5.1000000000000005
2016,1,2,21,30,-4,27,282,46,0.87,980,0,233,4.7
2016,1,2,22,30,-4,0,0,0,0.87,980,-1,226,5
2016,1,2,23,30,-3,0,0,0,0.87,980,-1,224,5.6000000000000005
2016,1,3,0,30,-3,0,0,0,0.87,980,-1,222,6
2016,1,3,1,30,-3,0,0,0,0.87,980,-1,223,6.300000000000001
2016,1,3,2,30,-3,0,0,0,0.87,970,-2,226,6.4
2016,1,3,3,30,-3,0,0,0,0.87,970,-2,233,6.4
2016,1,3,4,30,-2,0,0,0,0.87,970,-2,240,6.5
2016,1,3,5,30,-2,0,0,0,0.87,970,-2,246,6.7
2016,1,3,6,30,-3,0,0,0,0.87,970,-1,254,6.9
2016,1,3,7,30,-3,0,0,0,0.87,970,-1,264,6.800000000000001
2016,1,3,8,30,-3,0,0,0,0.87,970,-1,269,6.4
2016,1,3,9,30,-3,0,0,0,0.87,970,-1,271,6.2
2016,1,3,10,30,-3,0,0,0,0.87,970,-1,272,6.300000000000001
2016,1,3,11,30,-3,0,0,0,0.87,970,-1,275,6.300000000000001
2016,1,3,12,30,-3,0,0,0,0.87,980,-1,281,6.4
2016,1,3,13,30,-3,10,0,10,0.87,980,0,288,6.6000000000000005
2016,1,3,14,30,-3,41,0,41,0.87,980,0,295,6.9
2016,1,3,15,30,-3,68,0,68,0.87,980,0,307,7.2
2016,1,3,16,30,-4,89,0,89,0.87,980,0,316,7.2
2016,1,3,17,30,-5,82,0,82,0.87,980,0,317,7
2016,1,3,18,30,-5,164,85,197,0.87,980,0,318,6.9
2016,1,3,19,30,-6,133,71,156,0.87,980,0,321,6.7
2016,1,3,20,30,-6,64,617,194,0.87,980,-1,324,6.1000000000000005
2016,1,3,21,30,-6,30,283,50,0.87,980,-2,327,5.300000000000001
2016,1,3,22,30,-6,0,0,0,0.87,980,-2,331,4.7
2016,1,3,23,30,-7,0,0,0,0.87,980,-3,335,4.4
2016,1,4,0,30,-7,0,0,0,0.87,980,-3,341,4.3
2016,1,4,1,30,-7,0,0,0,0.87,980,-4,348,4.1000000000000005
2016,1,4,2,30,-8,0,0,0,0.87,980,-4,356,3.9000000000000004
2016,1,4,3,30,-9,0,0,0,0.87,980,-5,3,3.7
2016,1,4,4,30,-9,0,0,0,0.87,980,-6,9,3.7
2016,1,4,5,30,-10,0,0,0,0.87,980,-6,13,3.7
2016,1,4,6,30,-10,0,0,0,0.87,990,-7,14,3.7
2016,1,4,7,30,-11,0,0,0,0.87,990,-8,16,3.7
2016,1,4,8,30,-11,0,0,0,0.87,990,-8,20,3.7
2016,1,4,9,30,-12,0,0,0,0.87,990,-9,26,3.8000000000000003
2016,1,4,10,30,-13,0,0,0,0.87,990,-10,30,4
2016,1,4,11,30,-13,0,0,0,0.87,990,-10,33,4.3
2016,1,4,12,30,-14,0,0,0,0.87,990,-11,33,4.6000000000000005
2016,1,4,13,30,-14,27,389,56,0.87,990,-10,33,5.2
2016,1,4,14,30,-15,56,702,206,0.87,990,-10,31,5.6000000000000005
2016,1,4,15,30,-15,70,836,339,0.87,990,-9,29,5.800000000000001
2016,1,4,16,30,-15,78,898,427,0.87,990,-9,25,5.6000000000000005
2016,1,4,17,30,-15,79,923,458,0.87,990,-9,19,5.4
2016,1,4,18,30,-15,74,917,430,0.87,1000,-8,14,5.2
2016,1,4,19,30,-15,65,872,345,0.87,1000,-8,11,5.1000000000000005
2016,1,4,20,30,-16,50,762,213,0.87,1000,-9,13,4.800000000000001
2016,1,4,21,30,-16,25,480,60,0.87,1000,-10,18,4.2
2016,1,4,22,30,-17,0,0,0,0.87,1000,-11,27,3.6
2016,1,4,23,30,-17,0,0,0,0.87,1000,-12,35,3
2016,1,5,0,30,-17,0,0,0,0.87,1000,-13,41,2.2
2016,1,5,1,30,-16,0,0,0,0.87,1000,-13,42,1.6
2016,1,5,2,30,-16,0,0,0,0.87,1000,-13,41,1.2000000000000002
2016,1,5,3,30,-16,0,0,0,0.87,1000,-13,42,1.1
2016,1,5,4,30,-17,0,0,0,0.87,1000,-13,52,1
2016,1,5,5,30,-17,0,0,0,0.87,1000,-14,69,1
2016,1,5,6,30,-17,0,0,0,0.87,1000,-14,82,1
2016,1,5,7,30,-17,0,0,0,0.87,1000,-14,90,0.9
2016,1,5,8,30,-17,0,0,0,0.87,1000,-14,101,0.8
2016,1,5,9,30,-17,0,0,0,0.87,1000,-14,122,0.8
2016,1,5,10,30,-18,0,0,0,0.87,1000,-14,141,1.1
2016,1,5,11,30,-17,0,0,0,0.87,1000,-14,148,1.4000000000000001
2016,1,5,12,30,-17,0,0,0,0.87,1000,-13,155,1.7000000000000002
2016,1,5,13,30,-16,24,472,59,0.87,1000,-11,169,2.2
2016,1,5,14,30,-14,48,747,209,0.87,1000,-8,188,3
2016,1,5,15,30,-11,65,845,337,0.87,1000,-5,206,3.8000000000000003
2016,1,5,16,30,-9,151,319,275,0.87,1000,-3,218,4.4
2016,1,5,17,30,-8,78,902,451,0.87,1000,-2,224,4.6000000000000005
2016,1,5,18,30,-8,73,897,423,0.87,1000,-1,226,4.6000000000000005
2016,1,5,19,30,-7,65,847,338,0.87,1000,-1,224,4.4
2016,1,5,20,30,-7,51,731,209,0.87,1000,-2,218,3.7
2016,1,5,21,30,-8,26,438,59,0.87,1000,-4,212,2.9000000000000004
2016,1,5,22,30,-8,0,0,0,0.87,1000,-5,209,2.8000000000000003
2016,1,5,23,30,-8,0,0,0,0.87,1000,-6,211,2.9000000000000004
2016,1,6,0,30,-9,0,0,0,0.87,1000,-6,215,3
2016,1,6,1,30,-9,0,0,0,0.87,1000,-6,218,3
2016,1,6,2,30,-9,0,0,0,0.87,1000,-6,218,3.1
2016,1,6,3,30,-9,0,0,0,0.87,1000,-6,216,3.1
2016,1,6,4,30,-8,0,0,0,0.87,1000,-6,216,3.1
2016,1,6,5,30,-8,0,0,0,0.87,1000,-6,218,3
2016,1,6,6,30,-8,0,0,0,0.87,1000,-6,220,3
2016,1,6,7,30,-8,0,0,0,0.87,1000,-6,223,2.9000000000000004
2016,1,6,8,30,-7,0,0,0,0.87,1000,-6,225,2.8000000000000003
2016,1,6,9,30,-7,0,0,0,0.87,1000,-6,228,2.7
2016,1,6,10,30,-7,0,0,0,0.87,1000,-6,230,2.6
2016,1,6,11,30,-8,0,0,0,0.87,1000,-6,231,2.4000000000000004
2016,1,6,12,30,-8,0,0,0,0.87,990,-6,232,2.5
2016,1,6,13,30,-8,26,401,56,0.87,990,-4,233,3.1
2016,1,6,14,30,-7,55,691,204,0.87,990,-2,232,3.9000000000000004
2016,1,6,15,30,-7,72,808,333,0.87,990,0,232,4.4
2016,1,6,16,30,-6,80,864,418,0.87,990,0,230,4.5
2016,1,6,17,30,-6,85,876,448,0.87,990,0,230,4.5
2016,1,6,18,30,-5,95,818,416,0.87,990,1,227,4.4
2016,1,6,19,30,-5,86,616,286,0.87,990,0,224,4
2016,1,6,20,30,-5,65,508,176,0.87,990,0,222,3.2
2016,1,6,21,30,-4,30,243,50,0.87,990,-1,219,2.5
2016,1,6,22,30,-5,0,0,0,0.87,990,-2,217,2.3000000000000003
2016,1,6,23,30,-5,0,0,0,0.87,990,-2,216,2.3000000000000003
2016,1,7,0,30,-5,0,0,0,0.87,990,-3,217,2.2
2016,1,7,1,30,-5,0,0,0,0.87,990,-3,220,2.1
2016,1,7,2,30,-6,0,0,0,0.87,990,-4,222,2
2016,1,7,3,30,-6,0,0,0,0.87,990,-4,226,1.9000000000000001
2016,1,7,4,30,-5,0,0,0,0.87,990,-4,230,1.8
2016,1,7,5,30,-5,0,0,0,0.87,990,-4,232,1.7000000000000002
2016,1,7,6,30,-5,0,0,0,0.87,990,-3,234,1.5
2016,1,7,7,30,-4,0,0,0,0.87,990,-3,235,1.3
2016,1,7,8,30,-4,0,0,0,0.87,990,-2,237,1.2000000000000002
2016,1,7,9,30,-4,0,0,0,0.87,990,-2,236,1.1
2016,1,7,10,30,-4,0,0,0,0.87,990,-2,230,1.1
2016,1,7,11,30,-4,0,0,0,0.87,990,-2,221,1
2016,1,7,12,30,-4,0,0,0,0.87,990,-2,203,1
2016,1,7,13,30,-4,27,97,35,0.87,990,-1,187,1.2000000000000002
2016,1,7,14,30,-3,84,204,128,0.87,990,0,173,1.7000000000000002
2016,1,7,15,30,-2,126,260,211,0.87,990,1,170,1.9000000000000001
2016,1,7,16,30,-3,90,654,347,0.87,990,2,177,2
2016,1,7,17,30,-3,182,145,242,0.87,990,3,181,2
2016,1,7,18,30,-3,163,249,261,0.87,990,3,185,1.9000000000000001
2016,1,7,19,30,-3,75,772,328,0.87,990,3,187,1.4000000000000001
2016,1,7,20,30,-1,59,643,201,0.87,990,2,185,1.1
2016,1,7,21,30,-3,29,352,58,0.87,990,0,164,1.2000000000000002
2016,1,7,22,30,-4,0,0,0,0.87,990,0,139,1.3
2016,1,7,23,30,-4,0,0,0,0.87,990,0,128,1.4000000000000001
2016,1,8,0,30,-4,0,0,0,0.87,990,-1,128,1.5
2016,1,8,1,30,-4,0,0,0,0.87,990,-1,127,1.6
2016,1,8,2,30,-4,0,0,0,0.87,990,-1,122,1.7000000000000002
2016,1,8,3,30,-4,0,0,0,0.87,990,-2,117,1.9000000000000001
2016,1,8,4,30,-4,0,0,0,0.87,990,-2,114,2.1
2016,1,8,5,30,-4,0,0,0,0.87,980,-2,112,2.2
2016,1,8,6,30,-3,0,0,0,0.87,980,-1,113,2.3000000000000003
2016,1,8,7,30,-3,0,0,0,0.87,980,-1,115,2.3000000000000003
2016,1,8,8,30,-2,0,0,0,0.87,980,0,116,2.5
2016,1,8,9,30,-2,0,0,0,0.87,980,0,113,2.7
2016,1,8,10,30,-1,0,0,0,0.87,980,-1,109,2.9000000000000004
2016,1,8,11,30,-1,0,0,0,0.87,980,-1,104,3.2
2016,1,8,12,30,-1,0,0,0,0.87,980,0,101,3.7
2016,1,8,13,30,-1,28,150,40,0.87,980,0,97,4.4
2016,1,8,14,30,-1,78,322,148,0.87,980,0,94,4.800000000000001
2016,1,8,15,30,0,108,416,243,0.87,980,0,94,4.6000000000000005
2016,1,8,16,30,0,101,611,342,0.87,980,1,97,4.3
2016,1,8,17,30,0,165,329,303,0.87,980,2,101,4.1000000000000005
2016,1,8,18,30,0,143,401,302,0.87,980,2,108,4.1000000000000005
2016,1,8,19,30,0,110,468,264,0.87,980,2,118,3.7
2016,1,8,20,30,0,76,383,162,0.87,980,1,126,3.3000000000000003
2016,1,8,21,30,0,31,192,47,0.87,980,1,129,3.4000000000000004
2016,1,8,22,30,0,0,0,0,0.87,980,1,137,3.5
2016,1,8,23,30,1,0,0,0,0.87,980,1,147,3.5
2016,1,9,0,30,1,0,0,0,0.87,980,1,160,3.7
2016,1,9,1,30,1,0,0,0,0.87,980,1,175,3.9000000000000004
2016,1,9,2,30,2,0,0,0,0.87,980,2,187,4
2016,1,9,3,30,2,0,0,0,0.87,980,2,198,4.1000000000000005
2016,1,9,4,30,2,0,0,0,0.87,980,2,204,4.2
2016,1,9,5,30,2,0,0,0,0.87,980,2,206,4.3
2016,1,9,6,30,2,0,0,0,0.87,980,2,201,4.5
2016,1,9,7,30,2,0,0,0,0.87,980,3,192,5
2016,1,9,8,30,2,0,0,0,0.87,970,3,187,5.5
2016,1,9,9,30,2,0,0,0,0.87,970,3,196,5.5
2016,1,9,10,30,2,0,0,0,0.87,980,3,207,5
2016,1,9,11,30,2,0,0,0,0.87,980,3,217,4.6000000000000005
2016,1,9,12,30,2,0,0,0,0.87,980,3,220,4.4
2016,1,9,13,30,2,15,0,15,0.87,980,3,222,4.3
2016,1,9,14,30,2,60,0,60,0.87,980,3,224,4.1000000000000005
2016,1,9,15,30,4,101,0,101,0.87,980,4,221,4.1000000000000005
2016,1,9,16,30,4,108,0,108,0.87,980,5,219,4.1000000000000005
2016,1,9,17,30,4,116,0,116,0.87,980,6,222,4.2
2016,1,9,18,30,4,152,434,326,0.87,980,7,226,3.9000000000000004
2016,1,9,19,30,4,129,389,259,0.87,980,6,222,2.7
2016,1,9,20,30,2,91,294,158,0.87,980,4,214,1.8
2016,1,9,21,30,1,35,124,46,0.87,980,2,207,1.7000000000000002
2016,1,9,22,30,1,0,0,0,0.87,980,1,201,1.6
2016,1,9,23,30,2,0,0,0,0.87,980,2,188,1.5
2016,1,10,0,30,2,0,0,0,0.87,980,2,164,1.6
2016,1,10,1,30,2,0,0,0,0.87,970,2,140,2.3000000000000003
2016,1,10,2,30,2,0,0,0,0.87,970,3,128,3.5
2016,1,10,3,30,2,0,0,0,0.87,970,4,123,4.800000000000001
2016,1,10,4,30,2,0,0,0,0.87,970,3,126,5.6000000000000005
2016,1,10,5,30,2,0,0,0,0.87,970,3,137,5.800000000000001
2016,1,10,6,30,2,0,0,0,0.87,970,3,142,5.5
2016,1,10,7,30,2,0,0,0,0.87,970,3,151,5.1000000000000005
2016,1,10,8,30,2,0,0,0,0.87,970,3,155,4.7
2016,1,10,9,30,2,0,0,0,0.87,960,3,151,4.2
2016,1,10,10,30,2,0,0,0,0.87,960,3,145,3.3000000000000003
2016,1,10,11,30,2,0,0,0,0.87,960,3,135,2.2
2016,1,10,12,30,2,0,0,0,0.87,960,3,116,1.6
2016,1,10,13,30,2,25,0,25,0.87,960,3,114,1
2016,1,10,14,30,2,87,47,97,0.87,960,3,120,0.9
2016,1,10,15,30,2,135,77,161,0.87,960,2,301,3.3000000000000003
2016,1,10,16,30,1,75,0,75,0.87,960,1,309,7.6000000000000005
2016,1,10,17,30,0,57,0,57,0.87,960,0,314,10.8
2016,1,10,18,30,-3,85,0,85,0.87,960,-1,305,12
2016,1,10,19,30,-5,55,0,55,0.87,960,-3,296,11.9
2016,1,10,20,30,-7,35,0,35,0.87,970,-3,291,11.9
2016,1,10,21,30,-8,11,0,11,0.87,970,-4,287,11.600000000000001
2016,1,10,22,30,-9,0,0,0,0.87,970,-5,285,11.200000000000001
2016,1,10,23,30,-10,0,0,0,0.87,970,-5,284,11
2016,1,11,0,30,-11,0,0,0,0.87,970,-6,283,10.8
2016,1,11,1,30,-11,0,0,0,0.87,970,-6,283,10.600000000000001
2016,1,11,2,30,-11,0,0,0,0.87,970,-6,282,10.4
2016,1,11,3,30,-12,0,0,0,0.87,970,-6,280,10.3
2016,1,11,4,30,-12,0,0,0,0.87,970,-7,276,10.100000000000001
2016,1,11,5,30,-13,0,0,0,0.87,980,-7,274,9.8
2016,1,11,6,30,-13,0,0,0,0.87,980,-7,274,9.5
2016,1,11,7,30,-14,0,0,0,0.87,980,-8,274,9.200000000000001
2016,1,11,8,30,-14,0,0,0,0.87,980,-8,274,9
2016,1,11,9,30,-14,0,0,0,0.87,980,-8,274,8.9
2016,1,11,10,30,-14,0,0,0,0.87,980,-8,273,8.700000000000001
2016,1,11,11,30,-14,0,0,0,0.87,980,-9,273,8.4
2016,1,11,12,30,-15,0,0,0,0.87,980,-9,272,8.1
2016,1,11,13,30,-15,28,24,29,0.87,980,-9,270,7.9
2016,1,11,14,30,-15,87,88,106,0.87,980,-8,269,7.6000000000000005
2016,1,11,15,30,-15,137,109,173,0.87,980,-8,267,7.4
2016,1,11,16,30,-15,173,123,222,0.87,980,-8,266,7.2
2016,1,11,17,30,-15,111,0,111,0.87,980,-7,263,6.9
2016,1,11,18,30,-14,138,1,138,0.87,980,-7,261,6.5
2016,1,11,19,30,-14,140,195,206,0.87,980,-8,258,5.9
2016,1,11,20,30,-14,92,166,131,0.87,980,-8,254,5.2
2016,1,11,21,30,-14,34,81,42,0.87,980,-8,249,4.6000000000000005
2016,1,11,22,30,-14,0,0,0,0.87,980,-9,242,4.3
2016,1,11,23,30,-14,0,0,0,0.87,980,-8,235,4.3
2016,1,12,0,30,-14,0,0,0,0.87,980,-8,229,4.3
2016,1,12,1,30,-13,0,0,0,0.87,980,-8,223,4.3
2016,1,12,2,30,-13,0,0,0,0.87,980,-8,218,4.3
2016,1,12,3,30,-12,0,0,0,0.87,980,-8,218,4.1000000000000005
2016,1,12,4,30,-11,0,0,0,0.87,980,-8,216,3.8000000000000003
2016,1,12,5,30,-10,0,0,0,0.87,980,-7,204,3.5
2016,1,12,6,30,-9,0,0,0,0.87,970,-6,182,3.7
2016,1,12,7,30,-7,0,0,0,0.87,970,-5,166,4.3
2016,1,12,8,30,-6,0,0,0,0.87,970,-4,163,4.7
2016,1,12,9,30,-5,0,0,0,0.87,970,-3,170,4.9
2016,1,12,10,30,-4,0,0,0,0.87,970,-2,186,4.9
2016,1,12,11,30,-3,0,0,0,0.87,970,-2,207,5.300000000000001
2016,1,12,12,30,-3,0,0,0,0.87,970,-2,225,6.4
2016,1,12,13,30,-5,13,0,13,0.87,970,-3,242,7.800000000000001
2016,1,12,14,30,-7,53,0,53,0.87,970,-4,251,8.8
2016,1,12,15,30,-9,90,0,90,0.87,970,-5,252,9.4
2016,1,12,16,30,-10,92,0,92,0.87,970,-5,257,9.8
2016,1,12,17,30,-11,155,419,334,0.87,970,-6,262,9.9
2016,1,12,18,30,-12,174,217,262,0.87,970,-7,264,9.9
2016,1,12,19,30,-12,147,391,281,0.87,970,-7,267,9.9
2016,1,12,20,30,-11,114,237,170,0.87,970,-7,272,9.700000000000001
2016,1,12,21,30,-10,43,69,50,0.87,970,-7,277,9.3
2016,1,12,22,30,-10,0,0,0,0.87,970,-7,283,9
2016,1,12,23,30,-10,0,0,0,0.87,970,-7,287,9.1
2016,1,13,0,30,-10,0,0,0,0.87,980,-7,289,9.4
2016,1,13,1,30,-10,0,0,0,0.87,980,-7,292,9.5
2016,1,13,2,30,-11,0,0,0,0.87,980,-8,293,9.3
2016,1,13,3,30,-13,0,0,0,0.87,980,-9,292,8.9
2016,1,13,4,30,-13,0,0,0,0.87,980,-9,291,8.3
2016,1,13,5,30,-13,0,0,0,0.87,980,-9,291,7.6000000000000005
2016,1,13,6,30,-13,0,0,0,0.87,980,-9,289,6.9
2016,1,13,7,30,-13,0,0,0,0.87,980,-9,283,6.7
2016,1,13,8,30,-12,0,0,0,0.87,980,-9,277,6.800000000000001
2016,1,13,9,30,-13,0,0,0,0.87,980,-9,273,7
2016,1,13,10,30,-13,0,0,0,0.87,980,-9,272,6.7
2016,1,13,11,30,-14,0,0,0,0.87,980,-10,271,6.2
2016,1,13,12,30,-15,0,0,0,0.87,980,-10,269,6
2016,1,13,13,30,-15,30,86,36,0.87,980,-10,269,6.300000000000001
2016,1,13,14,30,-15,87,177,127,0.87,980,-9,269,6.4
2016,1,13,15,30,-14,135,215,207,0.87,980,-9,268,6.1000000000000005
2016,1,13,16,30,-14,175,130,228,0.87,980,-8,266,6.1000000000000005
2016,1,13,17,30,-14,137,0,137,0.87,980,-8,264,6
2016,1,13,18,30,-13,151,13,157,0.87,980,-8,261,5.800000000000001
2016,1,13,19,30,-13,146,195,213,0.87,980,-8,254,5.800000000000001
2016,1,13,20,30,-13,97,162,135,0.87,980,-8,245,6
2016,1,13,21,30,-12,37,79,45,0.87,980,-8,238,6.2
2016,1,13,22,30,-12,0,0,0,0.87,980,-8,234,6.5
2016,1,13,23,30,-11,0,0,0,0.87,980,-8,232,6.7
2016,1,14,0,30,-11,0,0,0,0.87,980,-8,230,6.800000000000001
2016,1,14,1,30,-11,0,0,0,0.87,980,-8,232,6.800000000000001
2016,1,14,2,30,-11,0,0,0,0.87,980,-8,235,6.800000000000001
2016,1,14,3,30,-10,0,0,0,0.87,980,-8,238,6.7
2016,1,14,4,30,-10,0,0,0,0.87,970,-8,243,6.4
2016,1,14,5,30,-10,0,0,0,0.87,970,-8,249,6.1000000000000005
2016,1,14,6,30,-10,0,0,0,0.87,970,-8,254,5.6000000000000005
2016,1,14,7,30,-10,0,0,0,0.87,970,-8,257,5
2016,1,14,8,30,-9,0,0,0,0.87,970,-7,259,4.5
2016,1,14,9,30,-9,0,0,0,0.87,970,-7,263,4.1000000000000005
2016,1,14,10,30,-9,0,0,0,0.87,970,-7,267,3.4000000000000004
2016,1,14,11,30,-9,0,0,0,0.87,970,-7,269,2.8000000000000003
2016,1,14,12,30,-9,0,0,0,0.87,980,-7,267,2.6
2016,1,14,13,30,-8,15,0,15,0.87,980,-6,268,2.8000000000000003
2016,1,14,14,30,-7,55,0,55,0.87,980,-4,269,3.1
2016,1,14,15,30,-7,92,0,92,0.87,980,-4,273,3
2016,1,14,16,30,-7,84,0,84,0.87,980,-3,277,2.7
2016,1,14,17,30,-6,160,15,167,0.87,980,-3,276,2.4000000000000004
2016,1,14,18,30,-6,70,0,70,0.87,980,-2,273,2
2016,1,14,19,30,-5,150,56,170,0.87,980,-2,265,1.3
2016,1,14,20,30,-5,98,38,107,0.87,980,-2,252,0.6000000000000001
2016,1,14,21,30,-5,35,1,35,0.87,980,-2,124,0.7000000000000001
2016,1,14,22,30,-5,0,0,0,0.87,980,-3,101,1.4000000000000001
2016,1,14,23,30,-5,0,0,0,0.87,980,-4,98,2.3000000000000003
2016,1,15,0,30,-5,0,0,0,0.87,970,-3,97,2.9000000000000004
2016,1,15,1,30,-4,0,0,0,0.87,970,-2,102,2.5
2016,1,15,2,30,-3,0,0,0,0.87,970,-1,134,1.5
2016,1,15,3,30,-1,0,0,0,0.87,970,0,176,1.2000000000000002
2016,1,15,4,30,0,0,0,0,0.87,970,0,205,1.3
2016,1,15,5,30,0,0,0,0,0.87,970,0,212,1.8
2016,1,15,6,30,0,0,0,0,0.87,970,0,208,2.4000000000000004
2016,1,15,7,30,0,0,0,0,0.87,970,0,198,2.9000000000000004
2016,1,15,8,30,0,0,0,0,0.87,970,0,192,3.5
2016,1,15,9,30,0,0,0,0,0.87,970,0,189,4
2016,1,15,10,30,0,0,0,0,0.87,970,0,186,4.2
2016,1,15,11,30,0,0,0,0,0.87,970,1,180,4.3
2016,1,15,12,30,1,0,0,0,0.87,970,1,179,4.5
2016,1,15,13,30,1,19,0,19,0.87,970,1,182,4.7
2016,1,15,14,30,1,70,0,70,0.87,970,1,183,4.9
2016,1,15,15,30,1,115,0,115,0.87,970,2,185,4.9
2016,1,15,16,30,2,169,52,190,0.87,970,2,190,4.6000000000000005
2016,1,15,17,30,2,193,129,249,0.87,970,3,192,4.6000000000000005
2016,1,15,18,30,2,155,15,161,0.87,970,3,198,4.4
2016,1,15,19,30,2,107,0,107,0.87,970,3,198,4.1000000000000005
2016,1,15,20,30,2,67,0,67,0.87,960,2,195,4.1000000000000005
2016,1,15,21,30,2,22,0,22,0.87,960,2,193,4.1000000000000005
2016,1,15,22,30,2,0,0,0,0.87,960,2,189,3.9000000000000004
2016,1,15,23,30,2,0,0,0,0.87,960,2,184,4
2016,1,16,0,30,2,0,0,0,0.87,960,2,184,3.9000000000000004
2016,1,16,1,30,2,0,0,0,0.87,960,2,190,3.9000000000000004
2016,1,16,2,30,1,0,0,0,0.87,960,2,197,4.4
2016,1,16,3,30,1,0,0,0,0.87,960,1,204,4.9
2016,1,16,4,30,0,0,0,0,0.87,960,0,212,5.1000000000000005
2016,1,16,5,30,0,0,0,0,0.87,960,0,223,5
2016,1,16,6,30,0,0,0,0,0.87,960,0,238,4.9
2016,1,16,7,30,0,0,0,0,0.87,960,0,258,5.1000000000000005
2016,1,16,8,30,0,0,0,0,0.87,960,0,274,5.5
2016,1,16,9,30,0,0,0,0,0.87,960,0,290,6.1000000000000005
2016,1,16,10,30,-2,0,0,0,0.87,960,0,301,6.5
2016,1,16,11,30,-4,0,0,0,0.87,970,-1,299,6.800000000000001
2016,1,16,12,30,-5,0,0,0,0.87,970,-2,291,7
2016,1,16,13,30,-6,28,0,28,0.87,970,-2,289,7.4
2016,1,16,14,30,-6,92,45,102,0.87,970,-2,290,7.800000000000001
2016,1,16,15,30,-7,141,86,171,0.87,970,-2,292,7.9
2016,1,16,16,30,-7,178,198,259,0.87,970,-2,294,8.1
2016,1,16,17,30,-7,182,289,309,0.87,970,-2,296,8.200000000000001
2016,1,16,18,30,-7,155,14,161,0.87,970,-2,297,8.1
2016,1,16,19,30,-7,149,65,172,0.87,970,-2,297,7.7
